chembl_id,smiles,IC50[nM]
CHEMBL157128,Brc1cc(Nc2c(C#N)cnc3c2cc(NC(=O)C#CCN2C(COC)CCC2)cc3)ccc1,150.0
CHEMBL3671507,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)NCCC)c3)cc1,26.0
CHEMBL243628,Fc1c(F)ccc(COC=2C(=O)C=C(Nc3ncnc4c3cc(NC(=O)/C=C/C[NH+](C)C)c(OCC)c4)C(=O)C=2)c1,166.7
CHEMBL3655348,Clc1c(F)ccc(Nc2c(C#N)cnc3sc4c(c23)CCN(C(=O)/C=C/C[NH+](C)C)C4)c1,10.0
CHEMBL459,O=C([O-])[C@@]([NH3+])(Cc1cc(O)c(O)cc1)C,5228.0
CHEMBL91811,Brc1cc(Nc2ncnc3c2cc(NC(=O)C#CCN(C(C)C)C)cc3)ccc1,85.0
CHEMBL118321,S(Cc1c(O)c(OC)cc(C=C(C#N)C#N)c1)c1c(C(=O)[O-])cccc1,7943.28
CHEMBL1947125,Clc1cc(Nc2ncnc3c2cc(NC(=O)C2CC(C)(C)[NH+]([O-])C(C)(C)C2)cc3)ccc1,65.0
CHEMBL398963,Clc1c(F)ccc(Nc2ncnc3c2cc(C#Cc2sccc2)cc3)c1,1640.6
CHEMBL4078801,Fc1c(OC)cccc1N1C(=O)N([C@@H]2CN(C(=O)CC)CC2)c2nc(Nc3cc(C)c(N4CC[NH+](C)CC4)cc3)ncc2C1,421.0
CHEMBL3962343,Clc1c(Nc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(NC(C)C)cc2)nc1,5.0
CHEMBL203295,Clc1c(F)ccc(Nc2ncnc3c2c(OC2CC[NH+](C)CC2)cc(OC)c3)c1,21.0
CHEMBL3904966,Brc1c(Cl)c(F)c(Nc2ncnc3c2cc(O[C@@H]2CN(C(=O)C=C)CC2)c(OC)c3)cc1,8.0
CHEMBL118904,Clc1cc(Nc2ncnc3[nH]nc(-c4cc([N+](=O)[O-])ccc4)c23)ccc1,270.0
CHEMBL3671557,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCC[NH2+]CCC=O)c3)cc1,40.0
CHEMBL3910422,Brc1c(Nc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(OC)cc2)nc1,5.5
CHEMBL2424801,Clc1cc(Nc2ncnc3c2cc(NC(=O)/C=C/c2cnccc2)cc3)ccc1,4700.0
CHEMBL281467,Brc1cc(Nc2c(C#N)cnc3ncc(NC(=O)C=C)cc23)ccc1,374.8
CHEMBL3325470,O=C1C=2C(C(C#N)=C(N)N(c3cnccc3)C=2CCC1)C=1c2n(nnn2)-c2c(cc(C)cc2)C=1,10400.01
CHEMBL78280,S(=O)(=O)(Oc1c(OC)cc(/C=C(/[N+](=O)[O-])\C)cc1)c1ccc(C(=O)NC)cc1,4000.0
CHEMBL336113,N(c1ncnc2c1cc(N)cc2)c1cc(C)ccc1,1000.0
CHEMBL4087709,Clc1cc(F)c(Nc2nncc3c2cc(OC)c(OC)c3)cc1,200.0
CHEMBL14699,Clc1c(F)ccc(Nc2ncnc3c2cc(OCCN2CCOCC2)c(OC)c3)c1,10.0
CHEMBL571040,Clc1c(F)c(Nc2ncnc3c2cc(NC(=O)[C@H]2N(C(=O)C=C)CCC2)c(OCCOC)c3)ccc1,13.0
CHEMBL1077107,S=C1N(N=C2NC(C)=C(C(=O)Nc3cc([N+](=O)[O-])ccc3)C(c3c(O)cc(O)cc3)N2)C(=O)/C(=C\c2occc2)/S1,99299.99
CHEMBL3814211,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)N)cc3)c1,0.85
CHEMBL1916897,Clc1c(N(C(=O)/C=C/C[NH+](C)C)C)cc2-n3c(C(Nc4c(C)ccc(F)c4)=Nc2c1)cnc3,3.35
CHEMBL3612593,Clc1c(OCc2ccc(Cl)cc2)ccc(Nc2ncnc3c2cc2N(CCCC(=O)OCC)C(=O)Oc2c3)c1,53.0
CHEMBL1241300,O(C)c1c(O)cc(-c2n[nH]c3ncnc(N)c23)cc1,100000.0
CHEMBL2347965,O=C(Nc1cc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)ccc1)C,218.0
CHEMBL1828865,S(=O)(=O)(NC(=O)Cc1ccc(F)cc1)c1ccccc1,6740.0
CHEMBL4109796,O=C(C=C)N1[C@@H](Cn2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc23)CCC1,18.75
CHEMBL540590,Brc1cc(Nc2ncnc3c2sc2c3ccc([N+](=O)[O-])c2)ccc1,48.0
CHEMBL1242033,O=C(OC(C)(C)C)Nc1c2c(ncc1)ccc(-c1nn(C(C)C)c3ncnc(N)c13)c2,100000.0
CHEMBL3806172,Fc1c([N+](=O)[O-])cc(Nc2ncnc3c2c2OCCOc2c(OC(OCC)C)c3)cc1,232.3
CHEMBL3622648,O=C(Nc1c(OC2CCOCC2)cc2ncnc(Nc3cc(C#C)ccc3)c2c1)/C=C/C[NH+](C)C,6.0
CHEMBL111586,Brc1cc(NC=2C(C#N)=CNC=3C=2C=C(O)C(=O)C=3)ccc1,346.74
CHEMBL2029690,O=[N+]([O-])c1cc(c([O-])cc1)-c1oc(C=C2C(=O)N(c3cc(C)c(C)cc3)N=C2O)cc1,74300.0
CHEMBL401930,Clc1cc([C@H](O)CNC2=C(c3[nH]c4c(C)cc(N5CCOCC5)cc4n3)C(=O)NC=C2)ccc1,1600.0
CHEMBL2335376,Brc1cc(Nc2nc(N)nc3[nH]c(CCc4ncccc4)cc23)ccc1,300.0
CHEMBL2152252,Clc1c(S(=O)([O-])=Nc2c(F)c(F)ccc2)cc(-c2nc(C(=O)NC)c(N)nc2)cc1,739.0
CHEMBL144589,O=C(NCCCCNC(=O)/C(/C#N)=C/c1cc(O)c([O-])cc1)/C(/C#N)=C/c1cc(O)c(O)cc1,600.0
CHEMBL1934624,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3ccc(C[NH+]4CCCC4)cc3)c(C)ncn2)c1,9.0
CHEMBL464210,O=C(NC)c1nccc(Nc2ccc(-c3sc4c(n3)cccc4)cc2)c1,2000.0
CHEMBL3671489,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCCNC(=O)NCC)c3)cc1,11.0
CHEMBL1952211,O(C)c1ccc(N2C(=O)N([C@@H]3C[C@@H](O)CC3)c3nc(Nc4ccccc4)ncc3C2)cc1,365.0
CHEMBL3972168,Clc1c(F)c(Nc2ncnc3c2cc(O[C@H]2C[C@H](C(=O)OC)N(C(=O)C=C)CC2)c(OC)c3)ccc1F,1.7
CHEMBL1947121,Clc1c(F)ccc(Nc2c(C(=O)NC3CC(C)(C)[NH+]([O-])C(C)(C)C3)cnc3c2cc(OC)c(OC)c3)c1,422.0
CHEMBL3355881,O=[N+]([O-])c1n(CCCCCOc2c(OC)cc3ncnc(Nc4cc(C#C)ccc4)c3c2)ccn1,0.49
CHEMBL379041,Fc1cc2c(Oc3ncnc(NCc4ccccc4)c3NC2)cc1,8900.0
CHEMBL197689,O=C(NC)c1c(CC)c2C(Nc3cc4c(n(Cc5ccccc5)nc4)cc3)=NC=Nn2c1,70.0
CHEMBL3237936,Clc1c(Oc2cc(NC(=O)CCN3CC[NH+](CCO)CC3)ccc2)nc(Nc2c(OC)cc(N3CC[NH+](C)CC3)cc2)nc1,2388.0
CHEMBL3344212,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(C(NC4CCCCC4)CS(=O)(=O)C)cc2)cc3)c1,77.2
CHEMBL3818115,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(NC(=O)[C@H]2NC(=O)OC2)c(OCC)c3)c1,1.34
CHEMBL597096,O=C(OCCCCCCCCCCCCCCCCCC)COc1cc([O-])c2C(=O)C=C(c3ccccc3)Oc2c1,692.0
CHEMBL1683952,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc(-c3cscc3)c2)c1,21999.99
CHEMBL3098326,Clc1nc(Nc2ccc(NC(=O)C)cc2)c2c(n1)cc(OC)c(OC)c2,37599.99
CHEMBL1094475,Clc1c(Cc2[nH]c3nc(N)nc(Nc4cc(C#C)ccc4)c3c2)ccc(Cl)c1,55200.0
CHEMBL129946,O(C)[C@H]1[C@@H]([NH+](CC)C)C[C@@H]2O[C@@]1(C)n1c3c4n2c2c(c4c4C(=O)NCc4c3c3c1cccc3)cccc2,330.0
CHEMBL3941823,O=C(Nc1c(OCC)cc2ncnc(Nc3cc4c(n(Cc5ccccc5)nc4)cc3)c2c1)/C=C/CN1C[C@@H](C)[NH2+][C@@H](C)C1,17.0
CHEMBL2148047,Clc1c(Oc2cc(C(F)(F)F)ccc2)ccc(Nc2ncnc3c2n(CCNC(=O)CS(=O)(=O)C(C)(C)C)cc3)c1,56.0
CHEMBL3234744,FC(F)(F)c1c(CN2CC[NH+](C)CC2)ccc(NC(=O)c2cc(NC(=O)c3cnc(NC)nc3)c(C)cc2)c1,120.0
CHEMBL3234752,FC(F)(F)c1c(CN2CC[NH+](C)CC2)ccc(NC(=O)c2cc(NC(=O)c3cnc4[nH]ccc4c3)c(C)cc2)c1,8.0
CHEMBL67057,O=C(N1CCOCC1)c1[nH]c(/C=C/2\C(=O)Nc3ncnc(Nc4cc5c(n(Cc6ccccc6)cc5)cc4)c\23)c(C)c1,4.5
CHEMBL3951754,O=C(Nc1c(OC)cc2ncnc(Nc3ccc(Oc4cnccc4)cc3)c2c1)CC,531.0
CHEMBL271532,Brc1c(NCCCN2CC[NH+](C)CC2)c(Nc2ncnc3c2cncc3)ccc1,5.01
CHEMBL1830263,S=C(N/N=C(/C=C/c1cc([N+](=O)[O-])ccc1)\c1ccccc1)N,3740.0
CHEMBL205454,Clc1ccc(Nc2ncnc3Oc4c(cc(OC)cc4)CNc23)cc1,5800.0
CHEMBL382041,Clc1c(F)ccc(Nc2ncnc3c2c(OC2CCOCC2)cc(OCCOC)c3)c1,671.0
CHEMBL114073,Clc1c(F)ccc(Nc2c(C#N)cnc3c2cc(NC(=O)/C=C/C(C)N2CCOCC2)c(OC)c3)c1,10471.29
CHEMBL4073285,O=C([O-])c1c(-c2oc(Cc3[nH]c4c(n3)cccc4)nn2)cccc1,100000.0
CHEMBL426124,Clc1c(F)ccc(Nc2ncnc3Oc4c(cc(OC)cc4)CNc23)c1,900.0
CHEMBL3815115,Brc1cc(Nc2ncnc3c2cc(NC(=S)NCCC[NH+]2CCOCC2)cc3)ccc1,247.0
CHEMBL3416625,Clc1c(F)ccc(Nc2ncnc3sc(-c4c(OC)cccc4)cc23)c1,5.0
CHEMBL76958,S(=O)(=O)(Oc1ccc(/C=C/[N+](=O)[O-])cc1)c1ccc(C(=O)[O-])cc1,1000.0
CHEMBL589822,Fc1ccc(/C=N/N=C2SCC(=O)N2)cc1,2180.0
CHEMBL3416629,O=C(Nc1ccc(C[NH+]2CCCC2)cc1)c1sc2ncnc3N(c4cc(C#C)ccc4)C(=O)Nc1c23,26.0
CHEMBL113900,Brc1cc(Nc2c(C#N)cnc3c2cc(NC(=O)C#CCN(C(C)C)C(C)C)cc3)ccc1,250.0
CHEMBL131020,S(=O)(=O)(N(C)[C@@H]1[C@H](OC)[C@@]2(C)O[C@H](n3c4c5n2c2c(c5c5c(C(=O)NC5)c4c4c3cccc4)cccc2)C1)C,1100.0
CHEMBL3906533,O=C(OCC)c1ccc(Nc2nncc3c2cccc3)cc1,4.4
CHEMBL293584,Oc1c(O)cc2c(C(=C(C#N)C#N)CC2)c1,500.0
CHEMBL116438,O=C(/C=C/c1cc(OC)c(O)cc1)CC(=O)C=Cc1cc(OC)c([O-])cc1,8600.0
CHEMBL2408045,Clc1c(F)c(Nc2ncnc3c2cc(OC2CCN(CC(=O)NC)CC2)c(OC)c3)ccc1,4.0
CHEMBL218677,Clc1c(F)c(Nc2ncnc3c2cc(OC2CCN(CC(=O)N)CC2)c(OC)c3)ccc1,2.0
CHEMBL592617,Brc1cc(Nc2ncnc3c2cc(NC(=O)CC#N)cc3)ccc1,0.17
CHEMBL1928711,Brc1cc(Nc2ncnc3c2cc(NCc2ccc(Cl)cc2)cc3)ccc1,1640.0
CHEMBL538507,S(CC(C(=O)c1ccc(OCc2ccccc2)cc1)C[NH+](C)C)c1cc(C)c(C)cc1,2100.0
CHEMBL361322,N(c1ncnc2nn3c(c12)C=CC=C3)c1cc2nc(Cc3ccccc3)[nH]c2cc1,5010.0
CHEMBL3929584,N([C@H](C)c1ccccc1)c1ncnc2oc(-c3ccc(C=C)cc3)cc12,29.0
CHEMBL462338,O(C)c1nc(Nc2ccc(-c3sc4c(n3)cccc4)cc2)c2c([nH]cc2)n1,7700.0
CHEMBL3655354,Fc1cc(Cn2ncc3c2ccc(Nc2c(C#N)cnc4sc5c(c24)CCN(C(=O)/C=C/C[NH+](C(C)C)C)C5)c3)ccc1,6.4
CHEMBL3092317,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)N(CCC[NH+](C)C)C)c(O[C@@H]2COCC2)c3)c1,464.0
CHEMBL3952953,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)/C=C/[C@H]2[NH+](C)CCC2)c(OCCOC)c3)c1,2.0
CHEMBL2048790,Clc1c(Oc2cc3c(C(=O)NC3)cc2)ccc(Nc2ncnc3c2n(CCO)cc3)c1,510.0
CHEMBL3805584,O(CC(Oc1c2OCCOc2c2c(Nc3cc(C#C)ccc3)ncnc2c1)C)C,473.6
CHEMBL451513,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2sc(C#C[C@H]2NC[C@H](OC(=O)N4CCCC4)C2)c3)c1,99.0
CHEMBL3671478,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCC2CCN(C(=O)N)CC2)c3)cc1,15.0
CHEMBL3671487,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCCNC(=O)C)c3)cc1,4.0
CHEMBL3973601,Fc1ccc([C@H](Nc2ncnc3oc(-c4ccc(OC)cc4)cc23)C)cc1,27.0
CHEMBL359830,Fc1ccc(NC(=O)Nc2ncnc3nn4c(c23)C=CC=C4)cc1,10000.0
CHEMBL1916951,S(=O)(=O)(NC(=O)c1cnccc1)c1ccc(C)cc1,24829.99
CHEMBL208144,ClCCN(C(=O)Nc1cc2c(Nc3cc(Cl)ccc3)ncnc2cc1)C,81.0
CHEMBL1641992,Brc1cc(Nc2ncc(C#N)c3c2cc(NC(=O)CCN2CC[NH+](C)CC2)cc3)ccc1,1300.0
CHEMBL3775459,O=C1N(CCC[NH+]2CCOCC2)c2c(OC1)cc1ncnc(Nc3cc(C)ccc3)c1c2,186.9
CHEMBL340611,O(C)[C@H]1[C@@H]([N+](CC)(C)C)C[C@@H]2O[C@@]1(C)n1c3c4n2c2c(c4c4C(=O)NCc4c3c3c1cccc3)cccc2,43.0
CHEMBL431996,O=C([O-])CCc1c(/C=C/2\C(=O)Nc3c\2cc(C(=O)[O-])cc3)[nH]c2c1CCCC2,56500.01
CHEMBL309075,S(=O)(=O)(Oc1ccc(/C=C/[N+](=O)[O-])cc1)c1ccc(C(=O)NCC[NH3+])cc1,5400.0
CHEMBL3360603,Clc1c(F)ccc(Nc2ncnc3c2cc(OC)c(OCCCCn2c([N+](=O)[O-])ncc2)c3)c1,0.31
CHEMBL3923650,S(=O)(=O)(N=C1NC=C(Nc2ncnc3c2cc(NC(=O)CC)c(OC)c3)C=C1)c1ccccc1,522.0
CHEMBL3612573,O=C(OCC)c1cc(Nc2ncnc3c2cc2N(CCOC)C(=O)Oc2c3)c([O-])cc1,440.0
CHEMBL1914668,Fc1ccc(-c2[nH]c3ncnc(N[C@H](C)c4ccccc4)c3c2)cc1,6.6
CHEMBL481331,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3sc(-c4[nH]c(CNCCS(=O)(=O)C)cc4)cc23)c1,138.0
CHEMBL452768,S(=O)(=O)(n1c2c(cc(Nc3ncnc4c3sc(C#C[C@H]3NC[C@H](OC(=O)N5CCOCC5)C3)c4)cc2)cc1)c1cscc1,150.0
CHEMBL4075103,Brc1cc(Nc2ncnc3c2cc(NC(=S)Nc2ccc(S(=O)(=O)N)cc2)cc3)ccc1,9.5
CHEMBL473428,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2sc(-c2oc(CO)cc2)c3)c1,3.0
CHEMBL3353398,Clc1c(-c2c3n(nc2)C=CC=C3)nc(Nc2c(OC)cc(N3CCN(C(=O)[C@@H]4[NH2+]CCCC4)CC3)c(NC(=O)C=C)c2)nc1,5599999.65
CHEMBL1945453,Clc1c(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)cccn1,19830.0
CHEMBL255237,Fc1cc(Cn2ncc3c2ccc(Nc2c(/C=N/OCCOC)c(N)ncn2)c3)ccc1,14.0
CHEMBL517123,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2sc(C#C[C@H]2NC[C@H](OC(=O)N(C)C)C2)c3)c1,28.0
CHEMBL1241486,O(C)c1c(NC(CO)C)ccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,5320.0
CHEMBL140213,S=C(N)/C(/C#N)=C/c1cc(OC(C)(C)C)c(O)c(C(C)(C)C)c1,501187.23
CHEMBL185853,Oc1c(C)ccc(NC2=NC=Nn3c2ccc3)c1,510.0
CHEMBL1242029,O(C)c1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1,1400.0
CHEMBL3823520,Clc1c(-n2nnc(C(=O)Nc3cc(F)c(Oc4c5c(ncc4)cc(OCCC[NH+]4CCCCC4)c(OC)c5)cc3)c2)cccc1,529.4
CHEMBL1242288,O(C)c1c(O)cc(-c2nn([C@H]3C[NH2+]CC3)c3ncnc(N)c23)cc1,12600.0
CHEMBL2093928,N([C@@H](C)c1ccccc1)c1ncnc2c1[nH]c1c2cccc1,419.0
CHEMBL3962365,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(NC(=O)/C=C/C[NH+]2CCCC2)c(OCC)c3)c1,23.0
CHEMBL3633940,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)c2ccc(NC(=O)N)cc2)cc3)c1,9.0
CHEMBL248108,Fc1cc(Cn2ncc3c2ccc(NC2=NC=Nn4c2c(C[NH+]2CCC([NH3+])CC2)cc4)c3)ccc1,35.0
CHEMBL3805238,O=[N+]([O-])c1cc(Nc2ncnc3c2c2OCCOc2c(OCC)c3)ccc1,9.7
CHEMBL130049,O=C(OC)N(C)[C@@H]1[C@H](OC)[C@@]2(C)O[C@H](n3c4c5n2c2c(c5c5c(C(=O)NC5)c4c4c3cccc4)cccc2)C1,2400.0
CHEMBL392774,Fc1cc(Cn2ncc3c2ccc(NC2=NC=Nn4c2c(CN2CC(OC)C[NH2+]CC2)cc4)c3)ccc1,190.0
CHEMBL1242846,O(C)c1c(-c2nn(C(C)C)c3ncnc(N)c23)cnc(OC)n1,100000.0
CHEMBL3923275,Fc1c(NC(=O)c2cc(-c3c(-c4nc(Nc5c(C)ccc(OCC[NH+](C)C)c5)ncc4)n4c(n3)C=CC=C4)ccc2)c(F)ccc1,1000.0
CHEMBL1081198,FC(F)(F)c1cc(NC(=O)Nc2cc(C=3N=C(NCc4ccncc4)c4n(ccn4)C=3)ccc2)ccc1,49999.98
CHEMBL135577,[Se]([Se]c1c(C(=O)NCC[NH+](CC)CC)c2c([nH]1)cccc2)c1c(C(=O)NCC[NH+](CC)CC)c2c([nH]1)cccc2,4600.0
CHEMBL1910268,OCCNc1c(C#N)cc2c(N)ncnc2n1,93299.97
CHEMBL3416602,Brc1sc2ncnc(NC(C)c3ccccc3)c2c1,156.0
CHEMBL3092322,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)NCCO)c(O[C@@H]2COCC2)c3)c1,27.0
CHEMBL595406,O(CCCN1CC[NH+](C)CC1)c1c(OC)cc2c(Nc3c(C)cc(-c4sc5c(n4)cccc5)cc3)ncnc2c1,250.0
CHEMBL521572,Brc1cc(Nc2ncnc3c2cc2c(N(CC(O)CO)C2)c3)ccc1,1.59
CHEMBL1365395,S(CC=1NC(Nc2nc(C)c3c(n2)cc(C)cc3)=NC(=O)C=1)c1n(-c2ccccc2)nnn1,3920.0
CHEMBL590568,O=C1NC(=N/N=C/c2cc(C)ccc2)SC1,23490.0
CHEMBL520515,O=C(Cn1c2ncnc(N)c2nc1)c1ccccc1,74999.95
CHEMBL1630108,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2sc(/C=C/C(=O)NO)cc2)cc3)c1,4.8
CHEMBL270895,Brc1c(NCCS(=O)(=O)[O-])c(Nc2ncnc3c2cncc3)ccc1,1.41
CHEMBL1241864,O=C1Nc2c(cc(-c3nn(C4CCCC4)c4ncnc(N)c34)cc2)C=C1,1400.0
CHEMBL3799332,O=C(Nc1ccc(C(O)c2ccccc2)cc1)c1[nH]c2c(c1)cccc2,37999.98
CHEMBL158275,S(Sc1n(C)c2c(c1C(=O)NCc1ccccc1)cccc2)c1n(C)c2c(c1C(=O)NCc1ccccc1)cccc2,1700.0
CHEMBL3699586,Clc1c(Nc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(C(=O)C)CC3)cc2)nc1,5.5
CHEMBL3612563,Fc1c(F)ccc(Nc2ncnc3c2cc2N(CCOC)C(=O)Oc2c3)c1,26.0
CHEMBL295961,N(C)c1cc2ncncc2cc1,4.0
CHEMBL139044,Brc1cc(Nc2ncnc3c2cc(NC(=O)/C=C/C=C)nc3)ccc1,1.1
CHEMBL1242468,Fc1c(O)cc(-c2nn([C@H](C[NH3+])C)c3ncnc(N)c23)cc1,26000.0
CHEMBL4086731,C(c1oc(-c2ccc(C)cc2)nn1)c1[nH]c2c(n1)cccc2,100000.0
CHEMBL301549,Brc1cc(Nc2ncnc3nc(OC)ccc23)ccc1,263.0
CHEMBL2031297,Brc1cc(Nc2ncnc3c2cc(NC(=O)CC[NH+](C)C)cc3)ccc1,0.28
CHEMBL158119,S(Sc1c(CC[N+](=O)[O-])c2c([nH]1)cccc2)c1c(CC[N+](=O)[O-])c2c([nH]1)cccc2,88999.98
CHEMBL336192,O=C(OC)c1ccc(C(=O)N(C)[C@@H]2[C@H](OC)[C@@]3(C)O[C@H](n4c5c6n3c3c(c6c6c(C(=O)NC6)c5c5c4cccc5)cccc3)C2)cc1,7400.0
CHEMBL55204,Fc1ccc(C(=O)/C(/C#N)=C/c2cc(O)c([O-])cc2)cc1,560.0
CHEMBL119156,S(Cc1c([O-])c(OC)cc(/C=C(\C#N)/C(=O)N)c1)c1ncccc1,3388.44
CHEMBL1173457,Brc1ccc(C2N(C(=S)N)N=C(c3cc(C)c(C)cc3)C2)cc1,2170.0
CHEMBL3221553,O=C(OC)Nc1c(C)ccc(Nc2ncnc3c2cc(OC)c(OC)c3)c1,7200.0
CHEMBL125920,O(CC)c1c(OCC)cc2ncnc(Nc3cc(-c4n[nH]cc4)ccc3)c2c1,11.0
CHEMBL422292,Brc1cc(Nc2ncnc3c2cc(NC(=O)/C=C/C(=O)OCC)nc3)ccc1,1.5
CHEMBL90013,Brc1cc(Nc2ncnc3c2ccc(N(C)C)c3)ccc1,11.0
CHEMBL527026,Clc1c(F)ccc(Nc2c(C#N)cnc3c(Cl)cc(NCc4nnn(C5CC[NH+](CC)CC5)c4)cc23)c1,11000.0
CHEMBL3915508,N#Cc1ccc(Nc2nncc3c2cccc3)cc1,4.1
CHEMBL1198361,Brc1cc(Nc2ncnc3c2cc2OCCCOc2c3)ccc1,85.0
CHEMBL15346,S(=O)(=O)(CCNCCCCOc1cc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2cc1)C,74.0
CHEMBL3671491,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)C)c3)cc1,2.0
CHEMBL1087054,S(Cc1ccccc1)C1=[NH+]C(c2c(O)cc(O)cc2)C(C(=O)Nc2ccc(C)cc2)=C(C)N1,93500.04
CHEMBL589832,ClCCN(CCCl)c1ccc(C(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,19259.99
CHEMBL1958022,Brc1ccc(C2N(C=3SCC(=O)N=3)N=C(c3ccccc3)C2)cc1,1350.0
CHEMBL2336358,O=C(Nc1c(C)cccc1)/C=C/c1ccccc1,12290.0
CHEMBL3671481,Fc1c(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCC2CCN(C(=O)C)CC2)c3)ccc1F,26.0
CHEMBL595615,O(CCCN1CC[NH+](C)CC1)c1c(OC)cc2c(Nc3ccc(-c4sc5c(n4)cccc5)cc3)ncnc2c1,46.0
CHEMBL1242664,Nc1ncnc2n(C3CCCC3)nc(-c3cc4[nH]ccc4cc3)c12,85.0
CHEMBL54471,O=C(/C(/C#N)=C/c1cc(O)c([O-])cc1)c1ccc(C)cc1,880.0
CHEMBL3921446,O=C(Nc1ncc2ncnc(Nc3ccc(Cc4ncccc4)cc3)c2c1)/C=C/CN1CC[NH+](C)CC1,100.0
CHEMBL3237938,Clc1n(-c2ccccc2)nc(C)c1-c1c(C#N)c(N)[n+](-c2cnccc2)c2c1[C-](O)CCC2,18020.0
CHEMBL2048798,Clc1c(Oc2c3c(scc3)ccc2)ccc(Nc2ncnc3c2n(CCO)cc3)c1,8.8
CHEMBL3699597,FC(F)(F)c1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(C(=O)NC)CC3)cc2)nc1,20.0
CHEMBL155100,Brc1cc(Nc2ncnc3c4nc[nH]c4ccc23)ccc1,272.0
CHEMBL4078973,Fc1c(N2C(=O)N([C@@H]3CN(C(=O)CC)CC3)c3nc(Nc4cc(C)c(N5CC6(C5)CC[NH+](C)CC6)cc4)ncc3C2)cc(OC)cc1,218.0
CHEMBL381306,Brc1cc2c(Oc3ncnc(NCc4ccccc4)c3NC2)cc1,6000.0
CHEMBL2381507,Clc1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(CC(=O)OCCCOc4c(S(=O)(=O)c5ccccc5)[n+]([O-])on4)CC3)cc2)nc1,99.0
CHEMBL347282,FC(F)(F)c1cc(Nc2ncnc3c2sc2c3cc(N)cc2)ccc1,47.0
CHEMBL2070195,Brc1cc(Nc2ncnc3c2cc(NC(=O)C2Oc4c(OC2)cccc4)cc3)ccc1,3680.0
CHEMBL76444,Clc1cc(N(C)c2ncnc3[nH]c(C)c(C)c23)ccc1,500.0
CHEMBL3676380,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)C(N(C)C)CO)c3)cc1,126.0
CHEMBL3671575,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)C2N(C(=O)CC)CCC2)c3)cc1,196.0
CHEMBL606466,O(CCCN1CC[NH+](C)CC1)c1c(OC)cc2c(Nc3cc(O)c(-c4sc5c(n4)cccc5)cc3)ncnc2c1,110.0
CHEMBL2283255,Clc1c(NC(=O)/C=C/c2ccccc2)ccc(Cl)c1,16170.01
CHEMBL3358006,S(=O)(=O)(Cc1cc(F)c(COc2cnc(N3[C@H](C)CN(c4onc(C(F)(F)F)n4)CC3)nc2)cc1)C,2100.0
CHEMBL1684800,Clc1c(C(F)(F)F)cc(NC(=O)Nc2cc(C(=O)Nc3c(N)n(Cc4ccc(OC)cc4)nc3)c(C)cc2)cc1,101.4
CHEMBL340399,N(CCc1[nH]cnc1)c1ncc2c(Nc3cc(C)ccc3)ncnc2c1,7.2
